Module,URL,Status,Category,Error,Duration_ms
POS,http://localhost:3001/api/pos/settings,401,WARN,,7239
POS,http://localhost:3001/api/pos/shifts,401,WARN,,7307
POS,http://localhost:3001/api/pos/shifts/bridge,401,WARN,,7376
POS,http://localhost:3001/api/pos/shifts/export,401,WARN,,7370
POS,http://localhost:3001/api/pos/shifts/logs/export,401,WARN,,1768
POS,http://localhost:3001/api/pos/shifts/start,500,FAIL,,2093
POS,http://localhost:3001/api/pos/shifts/status,500,FAIL,,2101
POS,http://localhost:3001/api/pos/stock,200,PASS,,1624
POS,http://localhost:3001/api/pos/stock/update,405,WARN,,1579
POS,http://localhost:3001/api/pos/test-print,401,WARN,,1558
POS,http://localhost:3001/api/pos/transactions,401,WARN,,1550
POS,http://localhost:3001/api/pos/transactions/bridge,401,WARN,,1473
POS,http://localhost:3001/api/pos/transactions/create,405,WARN,,1469
POS,http://localhost:3001/api/pos/transactions/export,401,WARN,,1458
POS,http://localhost:3001/api/pos/transactions/held,401,WARN,,1461
POS,http://localhost:3001/api/pos/transactions/history,401,WARN,,5825
POS,http://localhost:3001/api/pos/transactions/hold,405,WARN,,5817
POS,http://localhost:3001/api/pos/transactions/list,401,WARN,,5781
POS,http://localhost:3001/api/pos/transactions/prescription-invoice,500,FAIL,,6090
POS,http://localhost:3001/api/pos/transactions/stats,401,WARN,,5824
Production,http://localhost:3001/api/production,401,WARN,,5735
Production,http://localhost:3001/api/production/inter-branch-transfer,401,WARN,,5834
Products,http://localhost:3001/api/products/bulk-import,405,WARN,,5790
Products,http://localhost:3001/api/products/hpp/analysis,401,WARN,,5374
Products,http://localhost:3001/api/products/hpp/bulk-update,401,WARN,,5303
Products,http://localhost:3001/api/products/simple,401,WARN,,2701
Products,http://localhost:3001/api/products/with-promos,401,WARN,,2496
Purchase,http://localhost:3001/api/purchase/requisitions,401,WARN,,2482
Recipes,http://localhost:3001/api/recipes,401,WARN,,2732
Reports,http://localhost:3001/api/reports/branch-leaderboard,401,WARN,,2468
Reports,http://localhost:3001/api/reports/comprehensive,401,WARN,,2499
Reports,http://localhost:3001/api/reports/consolidated-financial,401,WARN,,2492
Reports,http://localhost:3001/api/reports/daily-sales-summary,401,WARN,,2469
Reports,http://localhost:3001/api/reports/dashboard,401,WARN,,2455
Reports,http://localhost:3001/api/reports/finance,401,WARN,,2199
Reports,http://localhost:3001/api/reports/inventory,401,WARN,,5756
Reports,http://localhost:3001/api/reports/sales,401,WARN,,5614
Reports,http://localhost:3001/api/reports/summary,401,WARN,,5638
Reports,http://localhost:3001/api/reports/wastage-analysis-hq,401,WARN,,5578
Reservations,http://localhost:3001/api/reservations,401,WARN,,5492
Reservations,http://localhost:3001/api/reservations/availability,401,WARN,,5606
Reservations,http://localhost:3001/api/reservations/today,401,WARN,,5621
Reservations,http://localhost:3001/api/reservations/upcoming,401,WARN,,5593
Settings,http://localhost:3001/api/settings/audit-history,401,WARN,,5501
Settings,http://localhost:3001/api/settings/backup/create,405,WARN,,5387
Settings,http://localhost:3001/api/settings/backup/list,401,WARN,,1932
Settings,http://localhost:3001/api/settings/export,401,WARN,,1903
Settings,http://localhost:3001/api/settings/hardware,401,WARN,,1826
Settings,http://localhost:3001/api/settings/hardware/printers,401,WARN,,1826
Settings,http://localhost:3001/api/settings/integrations,401,WARN,,1874
Settings,http://localhost:3001/api/settings/integrations/webhooks,401,WARN,,1793
Settings,http://localhost:3001/api/settings/inventory/categories,401,WARN,,1805
Settings,http://localhost:3001/api/settings/inventory/suppliers,401,WARN,,1770
Settings,http://localhost:3001/api/settings/inventory/units,401,WARN,,1765
Settings,http://localhost:3001/api/settings/inventory/warehouses,401,WARN,,1754
Settings,http://localhost:3001/api/settings/notifications,401,WARN,,5982
Settings,http://localhost:3001/api/settings/printers,401,WARN,,6018
Settings,http://localhost:3001/api/settings/reports/analytics,401,WARN,,6038
Settings,http://localhost:3001/api/settings/reports/export,401,WARN,,5936
Settings,http://localhost:3001/api/settings/roles,401,WARN,,5895
Settings,http://localhost:3001/api/settings/security/2fa/enable,405,WARN,,6000
Settings,http://localhost:3001/api/settings/security/audit-logs,401,WARN,,5881
Settings,http://localhost:3001/api/settings/security/password,405,WARN,,5805
Settings,http://localhost:3001/api/settings/store,401,WARN,,5829
Settings,http://localhost:3001/api/settings/store/branches,401,WARN,,5848
Settings,http://localhost:3001/api/settings/store/receipt-design,401,WARN,,1707
Settings,http://localhost:3001/api/settings/store/settings,401,WARN,,1705
Settings,http://localhost:3001/api/settings/sync,401,WARN,,1705
Settings,http://localhost:3001/api/settings/users,401,WARN,,1706
Settings,http://localhost:3001/api/settings/validate,401,WARN,,1705
Tables,http://localhost:3001/api/tables,401,WARN,,1684
Tables,http://localhost:3001/api/tables/sessions,401,WARN,,1653
Tables,http://localhost:3001/api/tables/status,401,WARN,,1618
Warehouses,http://localhost:3001/api/warehouses,401,WARN,,1601
Waste,http://localhost:3001/api/waste,401,WARN,,1598
